CompoundID,InChIKey,SMILES,logS,logP,MW
C2426,IZLPZXSZLLELBJ-UHFFFAOYSA-N,CCCCSc1ccc(cc1)C(c1ccccc1)SCCN(C)C,-5.965858004,5.963,359.592
C2429,VZDUQCJRCXCFKK-UHFFFAOYSA-N,CN(CCCC1(OC(c2c1cccc2)(C)C)c1ccc(cc1)C(F)(F)F)C.Cl,-5.961766435,6.3581,413.904
C2434,DTNVIQYPPCCDBY-UHFFFAOYSA-N,CCCCCCC1CCCCN1CCCOC(=O)c1ccccc1,-5.947611931,4.9963,331.492
C2438,IQCZDPRPOLRNQX-UHFFFAOYSA-N,CCCCSc1ccc(cc1)C(c1ccccc1)SCCN(C)C.Cl,-5.94260939,6.765,396.053
C147,KUCQYCKVKVOKAY-OTVXOJSOSA-N,Clc1ccc(cc1)[C@@H]1CC[C@@H](CC1)C1=C(O)C(=O)c2c(C1=O)cccc2,-5.9299998,5.5051,366.837
C2446,QDWJJTJNXAKQKD-UHFFFAOYSA-N,OC(c1ccccc1)(C1CCCCC1)CCN1CCCCC1.Cl,-5.923847702,5.0704,337.927
C2449,JJGAIWGZQREFFO-UHFFFAOYSA-N,N(CC1CCC(CC1)CNCCc1ccccc1)CCc1ccccc1.Cl.Cl,-5.914168845,6.8432,423.462
C148,OGYFATSSENRIKG-UHFFFAOYSA-N,Clc1ccc(cc1)CN(C(=O)Nc1ccccc1)C1CCCC1,-5.9099998,5.3897,328.836
C2454,JGTYANSBOIVAMH-UHFFFAOYSA-N,OCCN1CCN(CC1)CCCN1c2ccccc2Sc2c1cc(Cl)cc2.Cl.Cl,-5.906091965,5.4875,476.891
C1670,VKHAHZOOUSRJNA-GCNJZUOMSA-N,CC#C[C@]1(O)CC[C@@H]2[C@]1(C)C[C@H](c1ccc(cc1)N(C)C)C1=C3CCC(=O)C=C3CC[C@@H]21	,-5.9,5.4065,429.594
C2458,OEVLSXWDRPDGPK-UHFFFAOYSA-N,CN1CCN(CC1)CCCC1c2ccccc2Sc2c1cccc2.Cl.Cl,-5.89996513,5.7905,411.431
C2459,AJZJIYUOOJLBAU-CEAXSRTFSA-N,O[C@H]([C@H](C(=O)O)O)C(=O)O.CN(CC(CN1c2ccccc2Sc2c1cccc2)C)C.CN(CC(CN1c2ccccc2Sc2c1cccc2)C)C,-5.899259228,6.9814,746.978
C2460,PKKDWPSOOQBWFB-UHFFFAOYSA-N,Clc1cc(Cc2cc(Cl)cc(c2O)Cl)c(c(c1)Cl)O,-5.895454669,5.3022,338.013
C2468,NZZWSEZHSXKDLZ-UHFFFAOYSA-N,OC(CN1CCN(CC1)c1ccc(c(c1)C)C)COc1cc(C)ccc1C(C)C.Cl.Cl,-5.886297436,5.904,469.487
C2474,NWZBFJYXRGSRGD-UHFFFAOYSA-M,CCCCCCCCCCCCCCCCCCOS(=O)(=O)[O-].[Na+],-5.877445973,6.8055,372.539
C2478,XEMGXBYFCSCENA-NMMAEDQESA-N,COc1cc2c(cc1Br)C[C@H]1[C@@H]3[C@]2(CCCC3)CCN1C.Br,-5.866052747,5.0419,431.205
C2483,AFCLFDKFCDBXOH-UHFFFAOYSA-N,Fc1ccccc1CNCC1CCC(CC1)CNCc1ccccc1F.Cl.Cl,-5.853836165,7.0364,431.39
C2484,GHOXUIXRTCVANK-UHFFFAOYSA-N,O=C(Nc1ccc(cc1Sc1ccc(cc1)Cl)Cl)CCN1CCCC1,-5.852679983,5.5799,395.346
C2485,LWUYTXFIYUOZGE-UHFFFAOYSA-N,Clc1ccccc1CNC1CCC(CC1)NCc1ccccc1Cl.CC(=O)O.CC(=O)O,-5.852463814,6.1476,483.428
C2486,UURAUHCOJAIIRQ-QGLSALSOSA-N,CCN(CCSCC(=O)O[C@@H]1C[C@@](C)(C=C)[C@@H](O)[C@@H]([C@]23[C@H]([C@@]1(C)[C@H](C)CC2)C(=O)CC3)C)CC,-5.851082475,4.9679,493.742
C2487,UMFDOKHYNFURFT-LEEZJRHMSA-N,COc1ccc2c(c1)Sc1c(/C/2=C\CCN2CCN(CC2)C)cccc1.Cl.Cl,-5.849806998,5.7088,439.442
C2488,QPOFIDVRLWJICD-UHFFFAOYSA-N,OC(=O)C(O)C.CC(Cc1ccccc1)NCCC(c1ccccc1)c1ccccc1,-5.849012807,5.2721,419.556
C2493,XBQZDVPAJGHARN-CEFNGPBASA-N,Clc1ccc2c(c1)/C(=C/CCN1CCNCC1)/c1c(S2)cccc1.Cl.Cl,-5.843713991,6.4023,429.834
C2497,SSHUEVNEGPWTJB-UHFFFAOYSA-N,Nc1ccnc(n1)N1CCN(CC1)CCC(c1ccccc1)(c1ccccc1)c1ccccc1,-5.842595707,5.1896,449.59
C2498,SNUOZYUMIBOGNS-UHFFFAOYSA-N,CN(CCN1c2ccccc2N=C(c2c1ccc(c2)Cl)c1ccccc1)C,-5.841875049,5.0228,375.894
C2499,YHGAGMNSWODGFY-UHFFFAOYSA-N,Nc1c2cc(ccc2nc2c1cccc2)c1ccccc1,-5.839725504,5.2184,270.328
C2500,YWWZVTFZBXVKRM-UHFFFAOYSA-N,Nc1c2cccc(c2nc2c1cccc2)c1ccccc1,-5.839725504,5.2184,270.328
C2502,MUDUBLGOHBPCKH-LLINQDLYSA-N,ClCCN([C@H]1CC[C@@H]2[C@]1(C)CC[C@H]1[C@H]2CCC2=CC(=O)CC[C@]12C)CCCl,-5.835763234,5.6665,412.436
C2508,KLBQZWRITKRQQV-UHFFFAOYSA-N,CSc1ccc2c(c1)N(CCC1CCCCN1C)c1c(S2)cccc1,-5.820685746,5.8885,370.575
C2510,AHVIRXLYZVRAIR-UHFFFAOYSA-N,COc1ccccc1CNCC1CCC(CC1)CNCc1ccccc1OC.Cl.Cl,-5.820234824,6.7754,455.461
C155,LKPLKUMXSAEKID-UHFFFAOYSA-N,Clc1c(Cl)c([N+](=O)[O-])c(c(c1Cl)Cl)Cl,-5.8200002,5.385,295.335
C2513,AFVPBHIGQFTYLE-UHFFFAOYSA-N,CN(Cc1ccccc1)CC1CCC(CC1)CN(Cc1ccccc1)C.Cl.Cl,-5.815914266,6.6608,423.462
C2515,CYJIYXOBSGOMLD-UHFFFAOYSA-N,Clc1ccccc1CNC1CCC(CC1)NCc1ccccc1Cl.Cl.Cl,-5.807857701,7.5698,436.246
C2523,FHIKZROVIDCMJA-UHFFFAOYSA-N,CCCC(c1ccccc1)(c1ccccc1)C(=O)OCCN(CC)CC.Cl,-5.790995146,5.4598,389.959
C2534,LQZPJQKYAOYUJS-UHFFFAOYSA-N,CCN(CCN1c2ccccc2Sc2c1cccc2)CC.Cl,-5.769810675,5.4981,334.907
C2540,JUSNIEPCJNWQRR-UHFFFAOYSA-N,C1CCCCN(C1)CC1CCC(CC1)CN1CCCCCC1.Cl.Cl,-5.752436627,6.0246,379.451
C157,ANIAQSUBRGXWLS-MRXNPFEDSA-N,CC[P@@](=S)(OCC)Oc1cc(Cl)c(cc1Cl)Cl,-5.75,6.0421,333.599
C158,VEDTXTNSFWUXGQ-UHFFFAOYSA-N,CCOP(=S)(OCC)SCSc1ccc(cc1)Cl,-5.7399998,6.0709,342.865
C2547,ODLGFPIWRAEFAN-PFEQFJNWSA-N,COc1ccc2c(c1)N(C[C@@H](CN(C)C)C)c1c(S2)cccc1.Cl,-5.739390314,5.3626,364.933
C2549,REYUZOLYIOQRIG-UHFFFAOYSA-N,CCCCCCCCCCOc1c(OC)cc(cc1OC)C(=O)N,-5.736671984,5.0225,337.454
C2552,CNGNQNHWZQZZPC-LIXABZRUSA-N,CC(=O)Oc1ccc2c(c1)[C@]13CCCC[C@H]3[C@@H](C2)N(CC1)CCc1ccccc1.Cl,-5.733984005,5.6529,425.991
C2553,VDOLRBJLUIFCGO-UHFFFAOYSA-N,C1CCN(C1)CCN1c2ccccc2Sc2c1cccc2.Cl,-5.732015598,5.19,332.891
C2558,SIZQOZWQHVSXMC-UHFFFAOYSA-N,COC1(CCC(CC1)NCCCC(=O)c1ccc(cc1)F)c1ccc(cc1)F.Cl,-5.724203129,6.1947,423.924
C2559,VRCHGIBAGWCXID-UHFFFAOYSA-N,COC1(CCC(CC1)NCCCC(=O)c1ccc(cc1)F)c1ccc(cc1)C.Cl,-5.72393991,6.364,419.96
C2560,VNTDJZPKDTVRQN-UHFFFAOYSA-N,COC1(CCC(CC1)NCCCC(=O)c1ccc(cc1)F)c1cccc(c1)C.Cl,-5.72393991,6.364,419.96
C159,JHJOOSLFWRRSGU-UHFFFAOYSA-N,COP(=S)(Oc1cc(Cl)c(cc1Cl)Cl)OC,-5.7199998,5.1935,321.545
C2564,DULRAWOLASLZFF-UHFFFAOYSA-N,CN(C(CC12CC3CC(C2)CC(C1)C3)C)Cc1ccccc1.Cl,-5.718172787,5.9154,333.938
C2565,OLNLBYCEMYGFIP-UHFFFAOYSA-N,CN(CCCC12CC3CC(C1)CC(C2c1ccccc1)C3)C.Cl,-5.718172787,5.7403,333.938
C2572,YILXLSNWYXRHLU-UHFFFAOYSA-N,Ic1ccc(nc1)SCCCCCCCN1CCSC1.Cl,-5.708873561,5.475,458.852
C2574,OHXVNPLQCLJGEX-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCOC(=O)CCCCCCCCCCCCCCCCCCCCCCCCC,-5.702978065,20.8546,817.487
C2578,APUSEOXZOIWVBF-RZWQWLLSSA-N,COc1ccc(cc1)C(=O)CN1CC[C@@]23[C@H]([C@H]1Cc1c3cc(cc1)O)CCCC2.Cl,-5.692892577,5.082,427.964
C2579,IABNRFKGIGJEFF-UHFFFAOYSA-N,CCC1(CC)OC(c2c1cccc2)(CCCN(C)C)c1ccccc1.Cl,-5.692017365,6.1195,373.959
C2582,XHSHZRTUPHMFMW-UHFFFAOYSA-N,CN(CCCC1(CC(c2c1cccc2)(C)C)c1ccccc1)C.Cl,-5.690763406,5.7978,343.933
C2585,PQYGSSYFJIJDFK-UHFFFAOYSA-N,CCCCCCCC(=O)CCCCCCC,-5.684359957,5.2765,226.398
C2586,CTVUQTJFCOUSCI-UHFFFAOYSA-N,CCCCN1CCC(CC1)(OC(=O)Cc1ccccc1)c1ccccc1.Cl,-5.680824996,5.3036,387.943
C161,ZSDSQXJSNMTJDA-UHFFFAOYSA-N,CCCN(c1c(cc(cc1[N+](=O)[O-])C(F)(F)F)[N+](=O)[O-])CCC,-5.6799998,5.1946,335.279
C162,QIQXTHQIDYTFRH-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCCC(=O)O,-5.6799998,6.3325,284.477
C2588,YDLQKLWVKKFPII-UHFFFAOYSA-N,Fc1ccc(cc1)C(=O)CCCN1CCC(CC1)n1c(=S)[nH]c2c1cccc2,-5.679018161,5.0759,397.509
C2591,FPPCQURAUSZVBZ-UHFFFAOYSA-N,CCCCCCCOc1ccccc1NC(=O)OCCN1CCCCC1.Cl,-5.676198044,5.8831,398.967
C2592,XAXZRLRPMYYALI-UHFFFAOYSA-N,Clc1ccc2c(c1)c(C)cc(n2)SCCCCCN1CSCC1.Cl.Cl,-5.672989305,7.0072,439.894
C2593,JYNMKSDVPCAZCM-UHFFFAOYSA-N,CCCCCCCCSCCCCCCN1CSCC1.Cl,-5.672849211,6.3867,354.057
C163,SBPBAQFWLVIOKP-UHFFFAOYSA-N,CCOP(=S)(Oc1nc(Cl)c(cc1Cl)Cl)OCC,-5.6700001,5.3687,350.586
C164,UOAMTSKGCBMZTC-UHFFFAOYSA-N,OC(C(Cl)(Cl)Cl)(c1ccc(cc1)Cl)c1ccc(cc1)Cl,-5.6700001,5.5995,370.486
C2595,VGQBGHMODQMJEJ-UHFFFAOYSA-N,COc1cc2c(cc1OC)CCN(C2CCc1cccc(c1Cl)Cl)C,-5.669512187,5.1103,380.308
C2596,LXGKFCALTYIGBW-UHFFFAOYSA-N,COc1cc2c(cc1OC)CCN(C2CCc1c(Cl)cccc1Cl)C,-5.669512187,5.1103,380.308
C2597,HRNKLYSRKFRIQO-UHFFFAOYSA-N,CCCCOc1ccc(cc1)OCC(=O)N(c1cccc(c1)OCC)CCN(C)C.Cl,-5.667408659,5.0398,450.999
C2605,CDOZDBSBBXSXLB-UHFFFAOYSA-N,CCN(C(CN1c2ccccc2Sc2c1cccc2)C)CC,-5.654395513,5.0846,312.472
C2606,LMYNSXURIAOYIR-UHFFFAOYSA-N,c1ccc2c(c1)CCC1N2CCN(C1)CCc1cccc2c1cccc2.Cl,-5.652232588,5.3242,378.938
C2609,XXLZPUYGHQWHRN-RPBOFIJWSA-N,CCC1=C(C[C@H]2NCCc3c2cc(OC)c(c3)OC)C[C@@H]2N(C1)CCc1c2cc(c(c1)OC)OC,-5.645775378,5.2743,478.623
C2610,TXNPKAZVKAHXGK-UHFFFAOYSA-N,OC(=O)C(c1ccc2c(c1)nc(o2)c1ccc(cc1)C(C)(C)C)C,-5.642261784,4.9804,323.386
C2611,HVFCLQQFFYUROM-XJQFHKDFSA-N,COc1ccc(cc1[N+](=O)[O-])C(=O)CN1CC[C@@]23[C@H]([C@H]1Cc1c3cc(cc1)O)CCCC2.Cl,-5.641406166,5.5134,472.961
C167,XCJXQCUJXDUNDN-OZUNKVAOSA-N,ClC1=C(Cl)[C@]2(C([C@]1(Cl)[C@H]1[C@@H]2CC=C1)(Cl)Cl)Cl,-5.6399999,5.0242,338.873
C2612,ZCUZNOKYZBDPMI-LIXABZRUSA-N,COc1ccc(c(c1)C)CCN1CC[C@@]23[C@H]([C@H]1Cc1c3cc(cc1)O)CCCC2.Cl,-5.638903442,5.7502,428.007
C2613,VLTOCQFUFACJGC-UHFFFAOYSA-N,CNCCC=C1c2ccccc2C(c2c1cccc2)(C)C.Cl,-5.638211212,5.56,313.864
C2628,OMHUKXIIJPBUIP-FJUODKGNSA-N,CN(CC/C=C/1\c2ccccc2Sc2c1cc(F)cc2)C.Br,-5.603798043,5.6318,380.318
C2629,OMHUKXIIJPBUIP-KIUKIJHYSA-N,CN(CC/C=C\1/c2ccccc2Sc2c1cc(F)cc2)C.Br,-5.603798043,5.6318,380.318
C2633,SIEYZYONZYIIJH-AGSMNRHJSA-N,CC[C@H]1CN2CC[C@H]1C[C@H]2[C@@H](c1ccnc2c1cc(OCCC(C)C)cc2)O.Cl.Cl,-5.601549195,6.3554,455.461
C2637,ZDGVLDKCQRCCKI-ICDZXHCJSA-N,CSc1ccc(cc1)CCN1CC[C@@]23[C@H]([C@H]1Cc1c3cc(cc1)O)CCCC2,-5.590721567,5.3531,393.585
C2638,GEHQTKKHEHGIJB-UHFFFAOYSA-N,COc1c(O)ccc2c1N(CCCN(C)C)c1c(S2)ccc(c1)Cl.Cl,-5.590681725,5.4756,401.35
C172,WCMMILVIRZAPLE-UHFFFAOYSA-M,O[Sn](C1CCCCC1)(C1CCCCC1)C1CCCCC1,-5.5900002,5.9271,385.163
C2644,BJFPXELCDQCHFX-UHFFFAOYSA-N,CCN(CCC(c1cccc2c1cccc2)(C(=O)N)CC=C(C)C)C,-5.585069586,4.9613,338.486
C2651,QQWVCTZTGVJUCK-UHFFFAOYSA-N,CCCCCCCOc1ccc(cc1)C(=O)CCN1CCCCC1.Cl,-5.572803163,5.8344,367.953
C2655,OHBLHFXKSYTWQO-UHFFFAOYSA-N,CN1CCN(CC1)CCC=C1c2ccccc2Sc2c1cccc2.Cl.Cl,-5.566838639,5.7002,409.416
C2664,WYRBITQXPQGTBL-UHFFFAOYSA-N,O=C(c1ccccc1)CC(c1ccccc1)c1ccccc1,-5.55113769,5.0915,286.367
C2670,QESYWDIVVXFNFE-AQFVONAPSA-N,Oc1ccc2c(c1)[C@]13CCCC[C@H]3[C@@H](C2)N(CC1)CCCc1ccccc1.Br,-5.542051654,5.9794,442.432
C175,RIZMRRKBZQXFOY-UHFFFAOYSA-N,CCOP(=S)(OCC)SCSP(=S)(OCC)OCC,-5.54,6.3065,384.476
C2677,GCUAMEPHMLSQKS-TWNLEINFSA-N,COc1ccc2c(c1)/C(=C/CCN(C)C)/c1c(S2)cccc1.Cl,-5.532855505,5.3452,347.902
C2678,GCUAMEPHMLSQKS-ZTXYIFKNSA-N,COc1ccc2c(c1)/C(=C\CCN(C)C)/c1c(S2)cccc1.Cl,-5.532855505,5.3452,347.902
C176,SMDHCQAYESWHAE-UHFFFAOYSA-N,CCCCN(c1c(cc(cc1[N+](=O)[O-])C(F)(F)F)[N+](=O)[O-])CC,-5.5300002,5.1946,335.279
C2681,KAIFALFPMBMXPL-CHHCPSLASA-N,CN(C/C=C\1/c2ccccc2Sc2c1cc(Cl)cc2)C.Cl,-5.524967799,5.5999,338.295
C2682,KAIFALFPMBMXPL-KJEVSKRMSA-N,CN(C/C=C/1\c2ccccc2Sc2c1cc(Cl)cc2)C.Cl,-5.524967799,5.5999,338.295
C2686,PWNAWGHHNQQCAK-UHFFFAOYSA-N,O=C(N1c2ccccc2Sc2c1cccc2)CCNC(C)(C)C.Cl,-5.518413418,5.852,362.917
C2687,DQPNQXUUCWOWCK-UHFFFAOYSA-N,CCOC(C(=O)N(CCN(CCc1ccccc1)C)C)(c1ccccc1)c1ccccc1.Cl,-5.517075023,5.4016,467.043
C2694,HHJOQUFREITNNC-UHFFFAOYSA-N,COc1ccc(cc1)CN1CCc2c(C1)cccc2NC(=O)c1cc(OC)c(c(c1)OC)OC.Cl,-5.510583306,5.3445,498.998
C2700,LPWNZMIBFHMYMX-MONHGIHASA-N,OCCN1CCN(CC1)CC/C=C/1\c2ccccc2Sc2c1cc(Cl)cc2.Cl.Cl,-5.50540759,5.7161,473.887
C2702,CCDDAZAJRNNGBK-UHFFFAOYSA-N,COc1c(CNCC2CCC(CC2)CNCc2cccc(c2OC)OC)cccc1OC.Cl.Cl,-5.502727126,6.7926,515.513
C2715,KGWDUNBJIMUFAP-KVVVOXFISA-N,CCCCCCCC/C=C\CCCCCCCC(=O)O.NCCO,-5.486774458,5.7462,343.544
C2724,YRKLNGSPBGWYKJ-TYMHPWAKSA-N,CCC(=CCN1CC[C@@]23[C@H]([C@H]1Cc1c3cc(cc1)O)CCCC2)CC.Br,-5.471410518,6.093,420.426
C2727,KUDPDOZAPFSKPG-UHFFFAOYSA-N,CCCCCCCCCCCCCCCNCCSS(=O)(=O)O,-5.465013216,6.6749,367.611
C2731,BFCDFTHTSVTWOG-YLJYHZDGSA-N,CCCCCCCCN[C@@H]([C@H](c1ccc(cc1)SC(C)C)O)C,-5.460172849,5.95,337.563
C183,XITQUSLLOSKDTB-UHFFFAOYSA-N,Clc1ccc(c(c1)Cl)Oc1ccc(cc1)[N+](=O)[O-],-5.46,5.2171,284.095
C2732,OGQDIIKRQRZXJH-UHFFFAOYSA-N,CNCCCC1c2ccccc2C=Cc2c1cccc2.Cl,-5.459859141,5.4948,299.838
C2737,ZPMVNZLARAEGHB-UHFFFAOYSA-N,CN1CCC(=C2c3ccccc3C=Cc3c2cccc3)CC1.Cl,-5.453457838,5.4378,323.859
C2738,NCCJZRNBNATXBI-UHFFFAOYSA-N,CN(CCCC1(OC(c2c1cc(Cl)cc2)(C)C)c1ccccc1)C.Cl,-5.449853078,5.9927,380.351
C2739,AKHXXQAIVSMYIS-UHFFFAOYSA-N,CCCCCC1Nc2cc(c(cc2S(=O)(=O)N1)S(=O)(=O)N)C(F)(F)F,-5.448869728,5.2917,401.425
C2744,LTCPODHLAKFBTK-UHFFFAOYSA-N,Cc1ccc2c(c1)c(C)cc(n2)SCCCCCN1CSCC1.Cl.Cl,-5.446606551,6.6622,419.475
C2748,QPMDKXBBAVQDCB-UHFFFAOYSA-N,CS(=O)(=O)O.CS(=O)(=O)O.CN1CCN(CC1)CCCN1c2ccccc2Sc2c1cc(cc2)S(=O)(=O)N(C)C,-5.445548461,5.3683,638.841
C2753,PYCJDIVWRGIZJB-UHFFFAOYSA-N,C(NCc1ccccc1)CCC12CC3CC(C2)CC(C1)C3.Cl,-5.436851443,5.9657,319.912
C2754,DDRGWEZDDZXEBZ-UHFFFAOYSA-N,CNCCCC12CC3CC(C1)CC(C2c1ccccc1)C3.Cl,-5.436851443,5.789,319.912
C2756,XJAVWLZVPIYJOX-VEIFNGETSA-N,Oc1c(O)ccc2c1c1cccc3c1[C@@H](C2)N(CCc1ccccc1)CC3.Cl,-5.434030117,5.2027,393.906
C2757,AJGPJHWDEKEBDM-UHFFFAOYSA-N,CNCCCC1(OC(c2c1cccc2)(C)C)c1ccc(cc1)Cl.Cl,-5.433533963,6.0414,366.325
C2758,OTEKOJQFKOIXMU-UHFFFAOYSA-N,ClC(c1ccc(cc1)C(Cl)(Cl)Cl)(Cl)Cl,-5.426737631,5.34,312.835
C2760,RGPLEAOEZZZMJF-UHFFFAOYSA-N,c1ccc(cc1)CNCC1CCC(CC1)COCc1ccccc1.Cl,-5.425893919,5.9923,359.933
C2769,XVDWCNBDFUXCCB-UHFFFAOYSA-N,CNCCCC1(CC(c2c1cccc2)(C)C)c1ccccc1.Cl,-5.41118813,5.8465,329.907
C2770,HODDWHIBEKCKAV-WHQQXFAUSA-N,Oc1ccc2c(c1)[C@]13CCCC[C@H]3[C@@H](C2)N(CC1)CC(=O)c1ccccc1.Cl,-5.409489161,5.0734,397.938
C2774,RKMAZEUAOKHEOX-UHFFFAOYSA-N,Clc1cnc(c(c1)Cl)SCCCCCCCN1CCSC1.Cl,-5.402648486,6.1772,401.846
C2779,PVVOWFXFXMECMS-UHFFFAOYSA-N,OS(=O)(=O)SCCNCCCCCCCCCCCc1ccccc1,-5.392480732,6.3373,387.6
C2787,AZLQWGYNKLHVJM-UHFFFAOYSA-N,Brc1cnc(c(c1)Br)OCCCCCCN1CSCC1.Cl,-5.382340555,5.292,460.655
C2788,ZTISJNYJBMXWHV-AQFVONAPSA-N,O=C1CC2C(C1(CC2)CS(=O)(=O)O)(C)C.Oc1ccc2c(c1)[C@]13CCCC[C@H]3[C@@H](C2)N(CC1)CCCOc1ccccc1,-5.380369386,7.208,609.816
C189,BXNANOICGRISHX-UHFFFAOYSA-N,CCOP(=S)(Oc1ccc2c(c1)oc(=O)c(c2C)Cl)OCC,-5.3800001,5.0817,362.766
C190,SJNIEBAPMPLYAB-UHFFFAOYSA-N,CCOP(=S)(Oc1ccc2c(c1)c(C)c(c(=O)o2)Cl)OCC,-5.3800001,5.0817,362.766
C2792,DREPSSCSPHCHTF-UHFFFAOYSA-N,CNC(CC12CC3CC(C2c2ccccc2)CC(C1)C3)C.Cl,-5.374703537,5.7874,319.912
C2793,PVNIQBQSYATKKL-UHFFFAOYSA-N,CCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCC)COC(=O)CCCCCCCCCCCCCCC,-5.373538065,16.4285,807.32
C2798,AJADKUBPAXMBLU-AQFVONAPSA-N,Cc1ccc(cc1)CCN1CC[C@@]23[C@H]([C@H]1Cc1c3cc(cc1)O)CCCC2.Cl,-5.354356219,5.7416,397.981
C2800,ZILPIBYANAFGMS-UHFFFAOYSA-N,CCC(N(C(CC)C)CC(c1cccn1Cc1ccccc1Cl)O)C,-5.350858699,5.1222,362.937
C2802,YVBOFDGPWVOQBW-UHFFFAOYSA-N,O=C(c1ccccc1)NC(c1ccccc1)CCN1CCCCC1.Cl,-5.345470544,5.1645,358.905
C2803,JWKFZZGSPJAEOR-JQRUBDMOSA-N,Oc1ccc2c(c1)[C@]13CCCC[C@H]3[C@@H](C2)N(CC1)C/C=C/c1ccccc1.Br,-5.345018877,6.06,440.416
C2805,BMRIMRMSWCLJIU-YGICXTQQSA-N,Oc1ccc2c(c1)[C@]13CCCC[C@H]3[C@@H](C2)N(CC1)CCc1ccc(cc1)[N+](=O)[O-].Cl,-5.344612029,5.8646,428.952
C2810,HQKZCEXAHDXKGB-UHFFFAOYSA-N,O=C(N1c2ccccc2Sc2c1cccc2)CNC(C)(C)C.Cl,-5.338567307,5.4619,348.89
C2830,XOEVKNFZUQEERE-UHFFFAOYSA-N,O=C(c1cccc2c1oc(c1ccccc1)c(c2=O)C)OCCN1CCCCC1.Cl,-5.311221363,5.151,427.921
C2833,QDEJGEWHMAYDSI-UHFFFAOYSA-N,[O-][N+](=O)c1cc([N+](=O)[O-])c(c(c1)[N+](=O)[O-])O.CCCCOc1ccc(cc1)OCC(=O)N(c1ccc(cc1)OC)CCN(C)C,-5.304925983,6.5341,629.615
C2834,VMPGAQLGAMYZMS-UHFFFAOYSA-N,Brc1ccc(nc1)OCCCCCCCCCCNCCSS(=O)(=O)O,-5.304236198,5.941,469.457
C2836,UEECHQPWQHYEDE-UHFFFAOYSA-N,CC(COCC(N1CCCC1)CN(c1ccccc1)Cc1ccccc1)C.Cl.O,-5.300022335,5.5058,421.016
C196,XSCGXQMFQXDFCW-UHFFFAOYSA-N,CN(CCCN1c2ccccc2Sc2c1cc(cc2)C(F)(F)F)C,-5.3000002,5.3248,352.417
C2839,VULLGYXKPUCSEU-UHFFFAOYSA-N,CNC(CC12CC3(C)CC(C1)(C)CC(C2Cl)(C3)C)C.Cl,-5.29878802,5.7813,320.341
C2840,YIYGVJMEXPKRPL-UHFFFAOYSA-N,NC(=N)CCCCCCCCCCCC(=N)N.Cl.Cl,-5.294578518,6.3535,313.31
C2847,OSGHSYGGTOXWEY-UHFFFAOYSA-N,CC(CCNCC1CCC(CC1)CNCCC(C)C)C.Cl.Cl,-5.29068515,6.45,355.43
C2849,JEPRBUKYZNSROP-UHFFFAOYSA-N,OC(=O)c1cc(ccc1O)S(=O)(=O)[O-].COc1cc2c(cc1OC)CC[NH+](C2C(Cc1ccc(cc1)[N+](=O)[O-])C)C,-5.288398281,5.7704,588.626
C2860,QKFLGVMNZNYMOH-UHFFFAOYSA-N,NC1CCC2(C1)c1ccccc1C=Cc1c2cccc1.Cl,-5.275305507,5.47,297.822
C202,HCFSGRMEEXUOSS-JXEXPEPMSA-N,O=C1CC[C@]2(C(=C1)C(=C[C@@H]1[C@@H]2CC[C@]2([C@H]1CC[C@]2(C)C(=O)C)C)C)C,-5.27,5.2797,340.499
C2869,NXNSCUZKMVYAJQ-UHFFFAOYSA-N,CC(NCCCC1(C(=O)N)c2ccccc2c2c1cccc2)C.Cl,-5.263513938,5.1098,344.878
C2870,GKQYGRWQCWWSHN-UHFFFAOYSA-N,O=C(Nc1ccc2c(c1)c(N)cc(n2)C)Nc1ccc2c(c1)c(N)cc(n2)C.Cl.Cl,-5.26130967,7.1206,445.345
C2871,RISCHQYUHLQSBU-UHFFFAOYSA-N,CN(CC(N1c2ccccc2Sc2c1cccc2)C)C.Cl,-5.260828628,5.1064,320.88
C2879,HNGOYPWMJBELHN-FJUODKGNSA-N,CNCC/C=C/1\c2ccccc2Sc2c1cc(OC)cc2.Cl,-5.254069643,5.3939,333.875
C2882,HXZJRRMZYWUPDU-DMAAICPESA-N,O=C1C[C@@H]2C([C@]1(CC2)CS(=O)(=O)O)(C)C.COc1ccc2c(c1)[C@]13CCCC[C@H]3[C@@H](C2)N(CC1)CCc1ccco1,-5.253034588,6.8776,583.778
C2884,DHDVOXBKOXIIBW-UHFFFAOYSA-N,C=CCc1ccccc1OCC(CN1CCN(CC1)c1ccc(c(c1)C)C)O.Cl.Cl,-5.251693774,5.2007,453.445
C2885,CXWWSOPNZQPTJX-UHFFFAOYSA-N,CN(CCC=C1c2ccccc2Sc2c1cccc2)C.Cl,-5.249403342,5.3366,317.876
C207,SBNFWQZLDJGRLK-LEWJYISDSA-N,CC(=C[C@H]1[C@@H](C1(C)C)C(=O)OCc1cccc(c1)Oc1ccccc1)C,-5.2399998,5.7605,350.451
C2899,SYFLVOYYHASAMF-UHFFFAOYSA-N,C1CCN(CC1)CCCC12CC3CC(C2)CC(C1)C3.Cl,-5.228573886,5.2088,297.906
