CompoundID,InChIKey,SMILES,logS,logP,MW
C3934,JJCLUKWQCSNXSQ-UHFFFAOYSA-N,O=C(C(c1ccccc1)CN1CCCC1(C)C)c1ccccc1.Cl,-4.150819575,5.2674,343.89
C3977,WMYVHJWZUUEZNE-ARWFNKCKSA-J,Cc1cc(ccc1N/N=C\1/C(=O)c2c(N)cc(cc2C=C1S(=O)(=O)[O-])S(=O)(=O)[O-])c1ccc(c(c1)C)N/N=C\1/C(=O)c2c(N)cc(cc2C=C1S(=O)(=O)[O-])S(=O)(=O)[O-].[Na+].[Na+].[Na+].[Na+],-4.121992427,7.6756,960.805
C3999,MBWCTVKYEHQORY-YGICXTQQSA-N,Nc1ccc(cc1)CCN1CC[C@@]23[C@H]([C@H]1Cc1c3cc(cc1)O)CCCC2.Cl,-4.110987215,5.5966,398.969
C4003,BHCOGFGUMGMUPP-XVQDCFBBSA-N,CCOc1ccc2c(c1)c(ccn2)[C@H]([C@@H]1C[C@@H]2CCN1C[C@@H]2CC)O.Cl.Cl,-4.108496741,5.3292,413.381
C4028,RIGBEDNANJVICG-YEUQMBKVSA-N,COc1cc(/C=C/C(=O)CCN2CCN(CC2)Cc2cccc(c2)C)cc(c1OC)OC.Cl.Cl,-4.090783965,5.2908,511.481
C4068,UIPBKZGYQDPIPY-UHFFFAOYSA-N,NCCCC(C(CCCCCCCCN=C(N)N)O)NC(=O)CCCCCCCCN=C(N)N,-4.065367437,5.4716,484.722
C4070,HJXQETKWGAZTPT-UHFFFAOYSA-M,CC(=O)NCCSSc1cc(Cl)ccc1c1ccc(cc1S(=O)[O-])Cl.[Na+],-4.06351342,6.0314,458.378
C4083,WNIFZUHTATXJSM-UHFFFAOYSA-N,CC(c1ccccc1)CNCC1CCc2c(N1)cccc2.Cl.Cl,-4.056820036,5.9395,353.329
C4090,QOVTVIYTBRHADL-UHFFFAOYSA-N,ClC(=C(c1cc(N)c(cc1S(=O)(=O)N)S(=O)(=O)N)Cl)Cl,-4.054303291,5.0495,380.656
C4107,DZSKWIJNUAODIH-UHFFFAOYSA-N,N(Cc1ccco1)CC1CCC(CC1)CNCc1ccco1.Cl.Cl,-4.040391813,5.9442,375.333
C4148,VZHYBDYSAGXDLU-OCIYDRMTSA-N,CC(CN1CC[C@@]23[C@H]([C@H]1Cc1c3cc(cc1)O)CCCC2)C.Br,-4.005018412,5.0026,380.362
C4155,NMWSVYJLYUFTPR-UHFFFAOYSA-K,I[Bi](I)I.C=CC1CN2CCC1CC2C(c1ccnc2c1cc(OC)cc2)O.I,-4.000846883,6.7664,1042.02
C4189,UOCAPIHAVVORKH-UHFFFAOYSA-N,OC(CN1CCN(CC1)c1cccc(c1)C(F)(F)F)COc1cccc(c1)C(=O)C.Cl.Cl,-3.974765147,5.0768,495.363
C4212,GIYXAJPCNFJEHY-UHFFFAOYSA-N,CNCCC(c1ccccc1)Oc1ccc(cc1)C(F)(F)F.Cl,-3.954481218,5.6279,345.787
C4220,SVQPFJPZAKQLCE-TTWKNDKESA-N,COc1cc(/C=C/C(=O)CCN2CCN(CC2)C2CCCCC2)cc(c1OC)OC.Cl.Cl,-3.946223412,5.1149,489.476
C4260,FAPJKUXLWRHQRD-UHFFFAOYSA-N,CN(CCC12CC3CC(C1)CC(C2)(C3)CCN(C)C)C.Cl.Cl,-3.913344453,5.0804,351.398
C4274,UBWNEPDEJMUZTC-UHFFFAOYSA-N,CCCCCCCCCCCCNCCSS(=O)(=O)O,-3.901925519,5.5046,325.531
C4279,MECHNRXZTMCUDQ-RKHKHRCZSA-N,O[C@H]1CCC(=C)/C(=C\C=C\2/CCC[C@]3([C@H]2CC[C@@H]3[C@@H](/C=C/[C@@H](C(C)C)C)C)C)/C1,-3.899447308,7.641,396.648
C4313,NUKDUWOUXNVQNT-BGNBUWATSA-N,O=C(/C=C/c1ccccc1)CCN1CCN(CC1)c1ccccc1F.Cl.Cl,-3.862923962,5.2272,411.34
C4314,FVDITDRRUMYAHJ-QVLKBJGCSA-N,O=C(/C=C/c1ccccc1)CCN1CCN(CC1)c1ccc(cc1)F.Cl.Cl,-3.862923962,5.2272,411.34
C4318,UPCGRNOLIKUHRT-UHFFFAOYSA-N,CN(CCC[N+]1([O-])c2ccccc2S(=O)c2c1cc(cc2)C(C)(C)C)C.O.O,-3.861516351,5.3896,408.555
C4333,FHRIDUNQMHKUNM-TTWKNDKESA-N,COc1cc(/C=C/C(=O)CCN2CCN(CC2)CCc2ccccc2)cc(c1OC)OC.Cl.Cl,-3.852707617,5.0249,511.481
C4388,SWNNISFWMQYKEP-UHFFFAOYSA-N,OS(=O)(=O)SCCCNCCCCCOC1CCCCCCC1,-3.814823381,5.2736,367.568
C495,RSWGJHLUYNHPMX-UMGGQSCQSA-N,CC(C1=CC2=CC[C@H]3[C@@]([C@@H]2CC1)(C)CCC[C@]3(C)C(=O)O)C,-3.8,5.2062,302.451
C4417,UPUIQOIQVMNQAP-UHFFFAOYSA-M,CCCCCCCCCCCCCCOS(=O)(=O)[O-].[Na+],-3.791010449,5.2451,316.432
C4455,SXOYTTUKVFYFPB-UHFFFAOYSA-N,CSc1ccc2c(c1)N(CCC1CCCNC1)c1c(S2)cccc1,-3.759023956,5.7947,356.548
C4466,MFTITSKWDGOERL-UHFFFAOYSA-N,CCCCN1CCC(CC1)(OC(=O)CCC)c1cccnc1.Cl.Cl,-3.753922721,5.058,377.349
C4499,LGNFRLBPCVLGOB-UHFFFAOYSA-N,Fc1ccc(cc1)C(=O)CCCN1CCc2c(C1)c1cc(F)ccc1[nH]2.Cl,-3.728102751,5.2072,390.854
C4510,HZWYCZUXPQNXPD-UHFFFAOYSA-N,COc1cc(CCNCC2CCc3c(N2)cccc3)ccc1OC.Cl.Cl,-3.719975546,5.3957,399.355
C4515,HFFGOURGAIOQBU-FOWHCLFSSA-N,C#C[C@]1(O)CC[C@@H]2[C@]1(C)CC[C@H]1[C@H]2CCC2=CC(=O)CC[C@H]12.C#C[C@]1(O)CC[C@@H]2[C@]1(C)CC[C@H]1[C@H]2CCc2c1ccc(c2)OC,-3.712637562,7.4081,608.849
C4525,ISXRXBARLXCMSX-UHFFFAOYSA-N,CCN(C(C=C(c1cccs1)c1cccs1)C)C.Cl,-3.706508933,5.3835,313.909
C4532,NAPPWIFDUAHTRY-XYDRQXHOSA-N,C#C[C@]1(O)CC[C@@H]2[C@]1(C)CC[C@H]1[C@H]2CCc2c1ccc(c2)O.C#C[C@]1(O)CC[C@@H]2[C@]1(C)CC[C@H]1[C@H]2CCC2=CC(=O)CC[C@H]12,-3.702515237,7.1051,594.823
C4559,ZBIAKUMOEKILTF-UHFFFAOYSA-N,O=C(Nc1c(C)cccc1C)CN1CCN(CC1)CCCC(c1ccc(cc1)F)c1ccc(cc1)F,-3.691635735,5.6988,491.615
C4587,GAQAKFHSULJNAK-UHFFFAOYSA-N,CCOC(=O)Nc1ccc2c(c1)N(C(=O)CCN1CCOCC1)c1c(S2)cccc1.Cl,-3.67217929,4.9845,463.978
C4590,CKQHXOCXLJZGSX-UHFFFAOYSA-N,Clc1ccc2c(c1)nccc2OCCCCCNCCSS(=O)(=O)O,-3.670859787,5.0346,404.932
C4596,ZHRVNCCPAKIGRH-UHFFFAOYSA-N,CCN(CCNC(c1ccccc1)C(=O)OCCC(C)C)CC.Cl.Cl,-3.668999064,5.2433,393.391
C4741,SLHZPGCWJXXMAR-UHFFFAOYSA-N,[O-][N+](=O)c1ccc(s1)c1scc(n1)CN1CCCCC1.Cl,-3.579381948,5.0288,345.868
C4937,REVYDCJKWVXJGT-UHFFFAOYSA-N,OS(=O)(=O)NC1CCCCC1.CC(C(c1ccccc1)(C#N)CC(N(C)C)C)C,-3.431072703,5.62738,423.612
C4987,FFINMCNLQNTKLU-UHFFFAOYSA-N,O=C(Nc1c(I)cc(c(c1I)C(=O)O)I)CCCCC(=O)Nc1c(I)cc(c(c1I)C(=O)O)I,-3.394058247,6.9942,1139.76
C5008,AUEJBFDAJLTUHB-UHFFFAOYSA-N,CCCCCCCCCCCNCCSS(=O)(=O)O,-3.379513291,5.1145,311.504
C5024,DELIDJVURHPKPP-UHFFFAOYSA-N,N/C(=N/C1CCCCCC1)/CSSC/C(=N/C1CCCCCC1)/N.Cl.Cl,-3.370465113,7.5324,443.541
C5046,DCJINIWOQCDNLR-XERUHLCMSA-N,CCC(c1ccnc2c1cc(O)cc2)(C1CC2CCN1C/C/2=C/C)O.Cl.Cl,-3.349411626,5.1204,411.365
C5093,FLPKLUXQXNQTEB-UHFFFAOYSA-N,CCCCCCCCCC(NCCSS(=O)(=O)O)C,-3.317365384,5.1129,311.504
C5368,UCMKQLSOWSNOED-UHFFFAOYSA-N,NC(=N)c1ccc(cc1)OCCCOc1ccc(cc1)C(=N)N.Cl.Cl,-3.115964594,5.3067,385.288
C5534,VAGQQSKCZRCJHF-UHFFFAOYSA-N,CCCCN1CCC(CC1)(OC(=O)CC)Cc1cccc(n1)C.Cl.Cl,-3.019723709,5.0623,391.376
C4157,MKMYPTLXLWOUSO-UHFFFAOYSA-N,OC(c1ccccc1)CC1CCCC(N1C)CC(=O)c1ccccc1.Cl,-2.753235909,4.9759,373.916
C5945,HYPPXZBJBPSRLK-UHFFFAOYSA-N,CCOC(=O)C1(CCN(CC1)CCC(c1ccccc1)(c1ccccc1)C#N)c1ccccc1,-2.752622634,5.42118,452.587
C6363,CVVIOMFTTKEVJM-UHFFFAOYSA-N,NC(=N)c1ccc(cc1)Oc1ccc(cc1)C(=N)N.Cl.Cl,-2.497791915,5.2511,327.209
C7101,FDJOLVPMNUYSCM-WZHZPDAFSA-L,OC[C@H]1O[C@@H]([C@@H]([C@@H]1OP(=O)(O[C@@H](CNC(=O)CC[C@@]1(C)C2=N[C@H]([C@@H]1CC(=O)N)[C@]1(C)[N-]/C(=C(/C)\C3=N/C(=C\C4=N/C(=C\2/C)/[C@@H](CCC(=O)N)C4(C)C)/[C@H]([C@]3(C)CC(=O)N)CCC(=O)N)/[C@H]([C@]1(C)CC(=O)N)CCC(=O)N)C)[O-])O)n1cnc2c1cc(C)c(c2)C.[C-]#N.[Co+3],-2.035153591,6.71188,1355.37
C7203,CCXTXXIACARUTI-UHFFFAOYSA-N,CCCC(COC(=O)Nc1ccc(cc1)OCC)(COC(=O)Nc1ccc(cc1)OCC)C,-1.956383464,6.2336,458.547
C7276,JVLDSHNWDWFUOP-DLGLCQKISA-N,O=C1CC2C([C@]1(CC2)CS(=O)(=O)O)(C)C.CCCC(CCC)CN,-1.911753817,5.2122,361.54
C7339,RONWGALEIBILOG-VCSAERELSA-N,OS(=O)(=O)O.C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@H](c1ccnc2c1cc(OC)cc2)O.C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@H](c1ccnc2c1cc(OC)cc2)O,-1.852084778,6.6502,746.912
C7347,AHZOOTGUHLEJCG-UHFFFAOYSA-N,NC(=N)c1ccc(cc1)Nc1ccc(cc1)C(=N)N.Cl.Cl,-1.845131336,5.2754,326.224
C7367,RUAXWVDEYJEWRY-UHFFFAOYSA-N,Nc1ccc(cc1)c1ccc(cc1)N.Cl.Cl,-1.834435042,5.2844,257.159
C7368,IIIDAJOFIHRHPY-UHFFFAOYSA-M,[O-][Cl](=O)(=O)=O.CC(CN(CC(C)C)/C=C/C=C/C=[N+](CC(C)C)CC(C)C)C,-1.833313231,5.2799,421.014
C7622,AWMFUEJKWXESNL-JZBHMOKNSA-N,CCC(=O)O[C@H]1[C@@H](O[C@@H](C[C@@H]1N(C)C)C)O[C@@H]1[C@@H](C)[C@H](O[C@@H]2O[C@@H](C)[C@@H]([C@](C2)(C)OC)O)[C@@H](C)C(=O)O[C@H](CC)[C@@]([C@@H]([C@H](C(=O)[C@@H](C[C@@]1(C)O)C)C)O)(C)O.CCCCCCCCCCCCOS(=O)(=O)O,-1.643615917,7.554,1056.39
C7633,OWULVAZDMWJBLB-UHFFFAOYSA-N,O=C(Nc1ccccc1)OCC(OC(=O)Nc1ccccc1)CN1CCCCC1.Cl,-1.637422689,5.2242,433.928
C8315,NNBFNNNWANBMTI-UHFFFAOYSA-M,[O-]S(=O)(=O)O.CCN(c1ccc(cc1)/C(=C/1\C=CC(=[N+](CC)CC)C=C1)/c1ccccc1)CC,-1.08156243,6.0394,482.635
C8479,NPDFXFLCEDDWEG-UHFFFAOYSA-N,OS(=O)(=O)O.OS(=O)(=O)O.OS(=O)(=O)O.CCN(c1ccc(c(c1)C)N)CCNS(=O)(=O)C.CCN(c1ccc(c(c1)C)N)CCNS(=O)(=O)C,-0.918390593,7.2952,836.994
C8489,ZSPPPAFDNHYXNW-FMQUCBEESA-N,N#CCCN(c1ccc(cc1)/N=N/c1ccc(cc1)[N+](=O)[O-])CC,-0.907620919,5.27338,323.349
C8643,VIULBFHXDPUWIL-UHFFFAOYSA-N,CC[Sn](O[Sn](CC)(CC)CC)(CC)CC,-0.746436269,5.0134,427.768
C8793,JROGBPMEKVAPEH-GXGBFOEMSA-N,CC[C@H]1CN2CCc3c([C@@H]2C[C@@H]1C[C@H]1NCCc2c1cc(OC)c(c2)OC)cc(c(c3)OC)OC.Cl.Cl,-0.52489577,6.8141,553.561
C9036,GUBNMFJOJGDCEL-UHFFFAOYSA-N,CCN(CCOC(=O)C1(CCCCC1)C1CCCCC1)CC.Cl,-0.141075837,5.2042,345.948
C9526,XLDKUDAXZWHPFH-UHFFFAOYSA-N,NCCCNCCCCNCCCN.Cl.Cl.Cl.Cl,0.458198661,5.0338,348.184
